Date,Day,Month,Year,Customer_Age,Age_Group,Customer_Gender,Country,State,Product_Category,Sub_Category,Product,Order_Quantity,Unit_Cost,Unit_Price,Profit,Cost,Revenue,Profit_Label
2015-08-25,25,August,2015,25.0,Young Adults (25-34),F,Germany,Brandenburg,Bikes,Road Bikes,"Road-550-W Yellow, 40",1,713,1120,396,713,1109,More or equal to 100
2014-03-09,9,Mar,2014,27.0,Young Adults (25-34),M,France,Moselle,Bikes,Road Bikes,"Road-650 Black, 52",1,487,783,202,487,689,More or equal to 100
2013-10-25,25,October,2013,22.0,Youth (<25),M,Canada,British Columbia,Accessories,Tires and Tubes,Road Tire Tube,17,1,4,50,17,67,Less than 100
2014-03-01,1,Mar,2014,28.0,Young Adults (25-34),M,UK,England,Accessories,Hydration Packs,Hydration Pack - 70 oz.,17,21,55,541,357,898,More or equal to 100
2015-10-28,28,October,2015,35.0,Adults (35-64),F,Canada,British Columbia,Accessories,Tires and Tubes,Mountain Tire Tube,15,2,5,44,30,74,Less than 100
2016-05-26,26,May,2016,34.0,Young Adults (25-34),M,Canada,British Columbia,Accessories,Cleaners,Bike Wash - Dissolver,26,3,8,128,78,206,More or equal to 100
2016-01-14,14,January,2016,58.0,Adults (35-64),M,Canada,British Columbia,Clothing,Shorts,"Women's Mountain Shorts, L",23,26,70,996,598,1594,More or equal to 100
2016-05-08,8,May,2016,36.0,Adults (35-64),F,Canada,British Columbia,Bikes,Mountain Bikes,"Mountain-500 Black, 44",1,295,540,240,295,535,More or equal to 100
2016-01-29,29,January,2016,23.0,Youth (<25),M,France,Pas de Calais,Clothing,Socks,"Racing Socks, L",21,3,9,98,63,161,Less than 100
2015-09-15,15,September,2015,23.0,Youth (<25),M,United States,California,Clothing,Gloves,"Half-Finger Gloves, S",4,9,24,58,36,94,Less than 100
2016-06-17,17,June,2016,23.0,Youth (<25),M,Australia,New South Wales,Accessories,Tires and Tubes,HL Mountain Tire,27,13,35,471,351,822,More or equal to 100
2016-07-28,28,July,2016,1.0,Youth (<25),M,Canada,British Columbia,Accessories,Tires and Tubes,Mountain Tire Tube,19,2,5,56,38,94,Less than 100
2013-12-30,30,Dec,2013,24.0,Youth (<25),F,Australia,New South Wales,Accessories,Tires and Tubes,Patch Kit/8 Patches,24,1,2,18,24,42,Less than 100
2014-01-22,22,January,2014,32.0,Young Adults (25-34),M,Australia,Victoria,Accessories,Tires and Tubes,ML Mountain Tire,26,11,30,330,286,616,More or equal to 100
2016-04-28,28,April,2016,39.0,Adults (35-64),M,USA,California,Accessories,Bottles and Cages,Mountain Bottle Cage,22,4,10,128,88,216,More or equal to 100
2014-06-02,2,June,2014,48.0,Adults (35-64),F,Canada,British Columbia,Accessories,Fenders,Fender Set - Mountain,15,8,22,207,120,327,More or equal to 100
2016-06-17,17,June,2016,42.0,Adults (35-64),M,United States,Washington,Accessories,Tires and Tubes,Mountain Tire Tube,10,2,5,19,20,39,Less than 100
2016-01-08,8,January,2016,21.0,Youth (<25),F,Canada,British Columbia,Accessories,Fenders,Fender Set - Mountain,8,8,22,110,64,174,More or equal to 100
2014-06-19,19,June,2014,44.0,Adults (35-64),F,France,Val d'Oise,Accessories,Helmets,"Sport-100 Helmet, Black",1,13,35,15,13,28,Less than 100
2016-04-17,17,April,2016,33.0,Young Adults (25-34),M,USA,California,Accessories,Helmets,"Sport-100 Helmet, Red",21,13,35,447,273,720,More or equal to 100
2014-02-09,9,Feb,2014,40.0,Adults (35-64),F,United States,California,Accessories,Tires and Tubes,Road Tire Tube,26,1,4,76,26,102,Less than 100
2015-09-27,27,September,2015,53.0,Adults (35-64),F,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,23,2,5,54,46,100,Less than 100
2015-11-17,17,Nov,2015,37.0,Adults (35-64),M,United Kingdom,England,Bikes,Mountain Bikes,"Mountain-500 Silver, 40",1,308,565,234,308,542,More or equal to 100
2016-02-27,27,Feb,2016,32.0,Young Adults (25-34),M,Canada,British Columbia,Clothing,Jerseys,"Long-Sleeve Logo Jersey, L",28,38,50,322,1064,1386,More or equal to 100
2016-05-14,14,May,2016,29.0,Young Adults (25-34),M,Canada,British Columbia,Accessories,Tires and Tubes,Patch Kit/8 Patches,6,1,2,6,6,12,Less than 100
2016-01-11,11,January,2016,52.0,Adults (35-64),M,United States,Washington,Accessories,Tires and Tubes,ML Mountain Tire,10,11,30,124,110,234,More or equal to 100
2013-10-14,14,October,2013,25.0,Young Adults (25-34),M,USA,California,Bikes,Touring Bikes,"Touring-1000 Yellow, 54",1,1482,2384,854,1482,2336,More or equal to 100
2013-10-29,29,October,2013,23.0,Youth (<25),F,USA,Washington,Accessories,Tires and Tubes,HL Road Tire,22,12,33,302,264,566,More or equal to 100
2013-08-20,20,August,2013,21.0,Youth (<25),F,USA,California,Accessories,Tires and Tubes,Patch Kit/8 Patches,24,1,2,23,24,47,Less than 100
2013-08-31,31,August,2013,37.0,Adults (35-64),F,USA,Oregon,Accessories,Bottles and Cages,Water Bottle - 30 oz.,23,2,5,53,46,99,Less than 100
2013-08-24,24,August,2013,30.0,Young Adults (25-34),F,UK,England,Accessories,Helmets,"Sport-100 Helmet, Blue",5,13,35,103,65,168,More or equal to 100
2013-10-06,6,October,2013,38.0,Adults (35-64),M,United States,Washington,Clothing,Jerseys,"Long-Sleeve Logo Jersey, XL",12,38,50,12,456,468,Less than 100
2013-12-03,3,Dec,2013,29.0,Young Adults (25-34),M,Australia,Queensland,Clothing,Jerseys,"Long-Sleeve Logo Jersey, S",4,38,50,16,152,168,Less than 100
2015-08-25,25,August,2015,22.0,Youth (<25),M,Australia,New South Wales,Accessories,Tires and Tubes,Touring Tire Tube,16,2,5,38,32,70,Less than 100
2014-04-27,27,April,2014,35.0,Adults (35-64),M,France,Essonne,Accessories,Helmets,"Sport-100 Helmet, Red",28,13,35,577,364,941,More or equal to 100
2015-09-13,13,September,2015,33.0,Young Adults (25-34),F,UK,England,Accessories,Tires and Tubes,Road Tire Tube,18,1,4,51,18,69,Less than 100
2016-05-27,27,May,2016,30.0,Young Adults (25-34),F,Germany,Nordrhein-Westfalen,Bikes,Touring Bikes,"Touring-1000 Yellow, 60",1,1482,2384,592,1482,2074,More or equal to 100
2015-10-03,3,October,2015,42.0,Adults (35-64),M,USA,Washington,Accessories,Tires and Tubes,Mountain Tire Tube,15,2,5,29,30,59,Less than 100
2015-08-23,23,August,2015,18.0,Youth (<25),M,Germany,Hamburg,Accessories,Helmets,"Sport-100 Helmet, Blue",15,13,35,293,195,488,More or equal to 100
2015-11-12,12,Nov,2015,37.0,Adults (35-64),F,USA,Washington,Accessories,Tires and Tubes,Patch Kit/8 Patches,11,1,2,6,11,17,Less than 100
2016-06-07,7,June,2016,51.0,Adults (35-64),F,Australia,Queensland,Clothing,Jerseys,"Short-Sleeve Classic Jersey, L",22,42,54,74,924,998,Less than 100
2014-07-20,20,July,2014,48.0,Adults (35-64),F,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Blue",25,13,35,541,325,866,More or equal to 100
2011-11-24,24,Nov,2011,22.0,Youth (<25),M,Australia,Victoria,Bikes,Road Bikes,-----,3,487,783,395,1461,1856,More or equal to 100
2014-02-13,13,Feb,2014,45.0,Adults (35-64),F,France,Seine (Paris),Accessories,Tires and Tubes,Touring Tire Tube,4,2,5,8,8,16,Less than 100
2013-10-06,6,October,2013,21.0,Youth (<25),F,United Kingdom,England,Accessories,Tires and Tubes,Touring Tire Tube,18,2,5,50,36,86,Less than 100
2016-06-20,20,June,2016,18.0,Youth (<25),M,Australia,Victoria,Accessories,Bottles and Cages,Road Bottle Cage,18,3,9,74,54,128,Less than 100
2015-09-27,27,September,2015,34.0,Young Adults (25-34),M,Australia,New South Wales,Accessories,Tires and Tubes,Mountain Tire Tube,24,2,5,56,48,104,Less than 100
2015-10-09,9,October,2015,36.0,Adults (35-64),M,United Kingdom,England,Bikes,Mountain Bikes,"Mountain-100 Black, 44",1,1898,3375,1342,1898,3240,More or equal to 100
2013-12-10,10,Dec,2013,52.0,Adults (35-64),F,Canada,British Columbia,Accessories,Tires and Tubes,HL Mountain Tire,22,13,35,476,286,762,More or equal to 100
2016-05-30,30,May,2016,24.0,Youth (<25),M,France,Moselle,Accessories,Helmets,"Sport-100 Helmet, Blue",7,13,35,125,91,216,More or equal to 100
2013-09-17,17,September,2013,22.0,Youth (<25),F,Canada,British Columbia,Accessories,Tires and Tubes,Patch Kit/8 Patches,22,1,2,22,22,44,Less than 100
2015-10-29,29,October,2015,28.0,Young Adults (25-34),F,France,Essonne,Clothing,Caps,AWC Logo Cap,7,7,9,11,49,60,Less than 100
2016-01-28,28,January,2016,1.0,Youth (<25),M,USA,California,Accessories,Tires and Tubes,ML Mountain Tire,7,11,30,129,77,206,More or equal to 100
2014-06-05,5,June,2014,38.0,Adults (35-64),M,USA,Oregon,Clothing,Caps,-----,5,7,9,4,35,39,Less than 100
2015-09-30,30,September,2015,34.0,Young Adults (25-34),F,Australia,Queensland,Clothing,Caps,AWC Logo Cap,20,7,9,11,140,151,Less than 100
2014-04-07,7,April,2014,32.0,Young Adults (25-34),F,Australia,Victoria,Accessories,Tires and Tubes,Mountain Tire Tube,6,2,5,12,12,24,Less than 100
2011-07-24,24,July,2011,25.0,Young Adults (25-34),F,Australia,Victoria,Bikes,Road Bikes,-----,3,1083,1701,782,3249,4031,More or equal to 100
2013-12-15,15,Dec,2013,32.0,Young Adults (25-34),F,USA,Washington,Accessories,Bottles and Cages,Water Bottle - 30 oz.,10,2,5,19,20,39,Less than 100
2016-04-12,12,April,2016,27.0,Young Adults (25-34),F,Canada,British Columbia,Accessories,Tires and Tubes,Patch Kit/8 Patches,13,1,2,13,13,26,Less than 100
2014-05-04,4,May,2014,1.0,Youth (<25),M,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,11,2,5,32,22,54,Less than 100
2014-05-13,13,May,2014,38.0,Adults (35-64),M,Australia,Queensland,Clothing,Socks,"Racing Socks, M",27,3,9,123,81,204,More or equal to 100
2014-06-28,28,June,2014,30.0,Young Adults (25-34),F,Australia,New South Wales,Accessories,Tires and Tubes,Mountain Tire Tube,25,2,5,59,50,109,Less than 100
2014-02-16,16,Feb,2014,34.0,Young Adults (25-34),M,Germany,Saarland,Clothing,Jerseys,"Long-Sleeve Logo Jersey, XL",17,38,50,51,646,697,Less than 100
2016-04-01,1,April,2016,24.0,Youth (<25),F,France,Moselle,Accessories,Helmets,"Sport-100 Helmet, Red",15,13,35,267,195,462,More or equal to 100
2014-05-26,26,May,2014,28.0,Young Adults (25-34),M,USA,California,Accessories,Tires and Tubes,HL Mountain Tire,21,13,35,447,273,720,More or equal to 100
2013-02-04,4,Feb,2013,34.0,Young Adults (25-34),M,France,Yveline,Bikes,Road Bikes,"Road-250 Black, 52",1,1555,2443,302,1555,1857,More or equal to 100
2014-04-10,10,April,2014,24.0,Youth (<25),F,United States,California,Accessories,Tires and Tubes,ML Road Tire,11,9,25,171,99,270,More or equal to 100
2016-06-08,8,June,2016,26.0,Young Adults (25-34),M,UK,England,Accessories,Tires and Tubes,LL Road Tire,5,8,21,61,40,101,Less than 100
2014-01-06,6,January,2014,40.0,Adults (35-64),F,Germany,Hessen,Accessories,Tires and Tubes,Patch Kit/8 Patches,9,1,2,8,9,17,Less than 100
2015-10-26,26,October,2015,29.0,Young Adults (25-34),M,United Kingdom,England,Bikes,Touring Bikes,"Touring-2000 Blue, 50",3,755,1215,1234,2265,3499,More or equal to 100
2015-09-04,4,September,2015,20.0,Youth (<25),F,United States,California,Clothing,Shorts,"Women's Mountain Shorts, M",15,26,70,639,390,1029,More or equal to 100
2014-02-22,22,Feb,2014,29.0,Young Adults (25-34),M,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,12,2,5,35,24,59,Less than 100
2016-06-28,28,June,2016,30.0,Young Adults (25-34),F,Australia,New South Wales,Accessories,Tires and Tubes,Mountain Tire Tube,25,2,5,59,50,109,Less than 100
2016-05-29,29,May,2016,36.0,Adults (35-64),M,UK,England,Accessories,Bottles and Cages,Water Bottle - 30 oz.,16,2,5,45,32,77,Less than 100
2015-08-16,16,August,2015,26.0,Young Adults (25-34),F,Germany,Saarland,Accessories,Tires and Tubes,ML Road Tire,25,9,25,288,225,513,More or equal to 100
2015-10-15,15,October,2015,42.0,Adults (35-64),F,USA,Oregon,Accessories,Helmets,"Sport-100 Helmet, Blue",25,13,35,428,325,753,More or equal to 100
2013-12-03,3,Dec,2013,22.0,Youth (<25),F,USA,California,Accessories,Bottles and Cages,-----,18,2,5,52,36,88,Less than 100
2016-04-06,6,April,2016,38.0,Adults (35-64),F,USA,California,Accessories,Bike Stands,All-Purpose Bike Stand,4,59,159,387,236,623,More or equal to 100
2014-05-13,13,May,2014,19.0,Youth (<25),M,Germany,Hamburg,Bikes,Road Bikes,"Road-150 Red, 62",1,2171,3578,1157,2171,3328,More or equal to 100
2016-04-02,2,April,2016,25.0,Young Adults (25-34),M,Germany,Hamburg,Bikes,Mountain Bikes,"Mountain-200 Silver, 42",1,1266,2320,892,1266,2158,More or equal to 100
2014-04-02,2,April,2014,19.0,Youth (<25),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,15,2,5,44,30,74,Less than 100
2013-09-21,21,September,2013,,,F,Australia,Queensland,Accessories,Bottles and Cages,Road Bottle Cage,26,3,9,119,78,197,More or equal to 100
2014-02-10,10,Feb,2014,34.0,Young Adults (25-34),F,Germany,Hessen,Bikes,Road Bikes,"Road-750 Black, 48",1,344,540,158,344,502,More or equal to 100
2013-11-09,9,Nov,2013,19.0,Youth (<25),M,United Kingdom,England,Accessories,Tires and Tubes,Touring Tire Tube,4,2,5,11,8,19,Less than 100
2013-09-12,12,September,2013,43.0,Adults (35-64),F,Australia,Queensland,Accessories,Bottles and Cages,Water Bottle - 30 oz.,9,2,5,20,18,38,Less than 100
2015-07-08,8,July,2015,41.0,Adults (35-64),M,Australia,New South Wales,Accessories,Tires and Tubes,Patch Kit/8 Patches,15,1,2,11,15,26,Less than 100
2015-10-15,15,October,2015,21.0,Youth (<25),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,14,2,5,41,28,69,Less than 100
2014-05-09,9,May,2014,25.0,Young Adults (25-34),M,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,28,2,5,81,56,137,Less than 100
2016-04-17,17,April,2016,26.0,Young Adults (25-34),M,United Kingdom,England,Accessories,Bike Racks,Hitch Rack - 4-Bike,22,45,120,1544,990,2534,More or equal to 100
2014-07-01,1,July,2014,34.0,Young Adults (25-34),F,Australia,Queensland,Accessories,Tires and Tubes,Road Tire Tube,7,1,4,17,7,24,Less than 100
2016-06-01,1,June,2016,34.0,Young Adults (25-34),M,United States,Oregon,Clothing,Caps,-----,25,7,9,19,175,194,Less than 100
2014-05-08,8,May,2014,30.0,Young Adults (25-34),F,Canada,British Columbia,Accessories,Tires and Tubes,Mountain Tire Tube,28,2,5,83,56,139,Less than 100
2013-07-03,3,July,2013,41.0,Adults (35-64),F,Germany,Hamburg,Bikes,Road Bikes,"Road-350-W Yellow, 40",1,1083,1701,499,1083,1582,More or equal to 100
2015-12-04,4,Dec,2015,30.0,Young Adults (25-34),F,Germany,Hamburg,Accessories,Helmets,"Sport-100 Helmet, Black",17,13,35,332,221,553,More or equal to 100
2016-03-25,25,Mar,2016,30.0,Young Adults (25-34),M,Australia,Queensland,Clothing,Vests,"Classic Vest, M",13,24,64,387,312,699,More or equal to 100
2016-06-17,17,June,2016,30.0,Young Adults (25-34),M,Germany,Saarland,Accessories,Tires and Tubes,Road Tire Tube,14,1,4,32,14,46,Less than 100
2014-04-30,30,April,2014,53.0,Adults (35-64),F,Canada,British Columbia,Accessories,Tires and Tubes,Mountain Tire Tube,13,2,5,38,26,64,Less than 100
2015-08-11,11,August,2015,27.0,Young Adults (25-34),F,Germany,Nordrhein-Westfalen,Accessories,Tires and Tubes,ML Mountain Tire,27,11,30,408,297,705,More or equal to 100
2015-11-12,12,Nov,2015,34.0,Young Adults (25-34),F,United States,California,Accessories,Helmets,"Sport-100 Helmet, Black",18,13,35,383,234,617,More or equal to 100
2014-01-21,21,January,2014,26.0,Young Adults (25-34),M,Germany,Saarland,Clothing,Jerseys,"Short-Sleeve Classic Jersey, S",11,42,54,25,462,487,Less than 100
2015-09-18,18,September,2015,31.0,Young Adults (25-34),F,Germany,Nordrhein-Westfalen,Accessories,Cleaners,Bike Wash - Dissolver,18,3,8,71,54,125,Less than 100
2014-05-25,25,May,2014,41.0,Adults (35-64),F,United States,Washington,Accessories,Helmets,"Sport-100 Helmet, Blue",11,13,35,157,143,300,More or equal to 100
2016-03-05,5,Mar,2016,41.0,Adults (35-64),F,United States,Washington,Accessories,Fenders,Fender Set - Mountain,2,8,22,18,16,34,Less than 100
2014-05-01,1,May,2014,34.0,Young Adults (25-34),F,United States,California,Clothing,Gloves,"Half-Finger Gloves, L",7,9,24,102,63,165,More or equal to 100
2015-12-29,29,Dec,2015,48.0,Adults (35-64),M,Germany,Hamburg,Accessories,Tires and Tubes,Touring Tire Tube,30,2,5,80,60,140,Less than 100
2015-08-25,25,August,2015,50.0,Adults (35-64),M,Canada,British Columbia,Accessories,Tires and Tubes,HL Road Tire,15,12,33,310,180,490,More or equal to 100
2016-02-15,15,Feb,2016,52.0,Adults (35-64),F,United Kingdom,England,Accessories,Tires and Tubes,-----,11,9,25,165,99,264,More or equal to 100
2016-04-16,16,April,2016,21.0,Youth (<25),M,France,Yveline,Clothing,Jerseys,"Short-Sleeve Classic Jersey, S",14,42,54,-13,588,575,Less than 100
2013-11-12,12,Nov,2013,50.0,Adults (35-64),F,Australia,New South Wales,Accessories,Hydration Packs,Hydration Pack - 70 oz.,21,21,55,564,441,1005,More or equal to 100
2013-09-18,18,September,2013,27.0,Young Adults (25-34),F,Germany,Saarland,Bikes,Road Bikes,"Road-750 Black, 48",1,344,540,99,344,443,Less than 100
2012-04-09,9,April,2012,18.0,Youth (<25),M,Germany,Saarland,Bikes,Road Bikes,"Road-150 Red, 48",2,2171,3578,1526,4342,5868,More or equal to 100
2014-06-17,17,June,2014,1.0,Youth (<25),F,USA,Washington,Clothing,Caps,AWC Logo Cap,13,7,9,0,91,91,Less than 100
2015-12-25,25,Dec,2015,39.0,Adults (35-64),M,United States,California,Accessories,Tires and Tubes,Road Tire Tube,22,1,4,64,22,86,Less than 100
2015-09-03,3,September,2015,32.0,Young Adults (25-34),F,United States,Oregon,Accessories,Fenders,Fender Set - Mountain,19,8,22,207,152,359,More or equal to 100
2014-05-17,17,May,2014,37.0,Adults (35-64),M,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Black",21,13,35,455,273,728,More or equal to 100
2015-09-23,23,September,2015,27.0,Young Adults (25-34),F,Australia,Victoria,Accessories,Fenders,-----,17,8,22,159,136,295,More or equal to 100
