Date,Day,Month,Year,Customer_Age,Age_Group,Customer_Gender,Country,State,Product_Category,Sub_Category,Product,Order_Quantity,Unit_Cost,Unit_Price,Profit,Cost,Revenue,Profit_Label
25/8/2015,25,August,2015,22,Youth (<25),M,Australia,New South Wales,Accessories,Tires and Tubes,Touring Tire Tube,16,2,5,38,32,70,Less than 100
27/4/2014,27,April,2014,35,Adults (35-64),M,France,Essonne,Accessories,Helmets,"Sport-100 Helmet, Red",28,13,35,577,364,941,More or equal to 100
13/9/2015,13,September,2015,33,Young Adults (25-34),F,United Kingdom,England,Accessories,Tires and Tubes,Road Tire Tube,18,1,4,51,18,69,Less than 100
27/5/2016,27,May,2016,30,Young Adults (25-34),F,Germany,Nordrhein-Westfalen,Bikes,Touring Bikes,"Touring-1000 Yellow, 60",1,1482,2384,592,1482,2074,More or equal to 100
3/10/2015,3,October,2015,42,Adults (35-64),M,United States,Washington,Accessories,Tires and Tubes,Mountain Tire Tube,15,2,5,29,30,59,Less than 100
23/8/2015,23,August,2015,18,Youth (<25),M,Germany,Hamburg,Accessories,Helmets,"Sport-100 Helmet, Blue",15,13,35,293,195,488,More or equal to 100
12/11/2015,12,November,2015,37,Adults (35-64),F,United States,Washington,Accessories,Tires and Tubes,Patch Kit/8 Patches,11,1,2,6,11,17,Less than 100
7/6/2016,7,June,2016,51,Adults (35-64),F,Australia,Queensland,Clothing,Jerseys,"Short-Sleeve Classic Jersey, L",22,42,54,74,924,998,Less than 100
20/7/2014,20,July,2014,48,Adults (35-64),F,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Blue",25,13,35,541,325,866,More or equal to 100
24/11/2011,24,November,2011,22,Youth (<25),M,Australia,Victoria,Bikes,Road Bikes,-----,3,487,783,395,1461,1856,More or equal to 100
13/2/2014,13,February,2014,45,Adults (35-64),F,France,Seine (Paris),Accessories,Tires and Tubes,Touring Tire Tube,4,2,5,8,8,16,Less than 100
6/10/2013,6,October,2013,21,Youth (<25),F,United Kingdom,England,Accessories,Tires and Tubes,Touring Tire Tube,18,2,5,50,36,86,Less than 100
20/6/2016,20,June,2016,18,Youth (<25),M,Australia,Victoria,Accessories,Bottles and Cages,Road Bottle Cage,18,3,9,74,54,128,Less than 100
27/9/2015,27,September,2015,34,Young Adults (25-34),M,Australia,New South Wales,Accessories,Tires and Tubes,Mountain Tire Tube,24,2,5,56,48,104,Less than 100
9/10/2015,9,October,2015,36,Adults (35-64),M,United Kingdom,England,Bikes,Mountain Bikes,"Mountain-100 Black, 44",1,1898,3375,1342,1898,3240,More or equal to 100
10/12/2013,10,December,2013,52,Adults (35-64),F,Canada,British Columbia,Accessories,Tires and Tubes,HL Mountain Tire,22,13,35,476,286,762,More or equal to 100
30/5/2016,30,May,2016,24,Youth (<25),M,France,Moselle,Accessories,Helmets,"Sport-100 Helmet, Blue",7,13,35,125,91,216,More or equal to 100
17/9/2013,17,September,2013,22,Youth (<25),F,Canada,British Columbia,Accessories,Tires and Tubes,Patch Kit/8 Patches,22,1,2,22,22,44,Less than 100
29/10/2015,29,October,2015,28,Young Adults (25-34),F,France,Essonne,Clothing,Caps,AWC Logo Cap,7,7,9,11,49,60,Less than 100
28/1/2016,28,January,2016,33,Youth (<25),M,United States,California,Accessories,Tires and Tubes,ML Mountain Tire,7,11,30,129,77,206,More or equal to 100
5/6/2014,5,June,2014,38,Adults (35-64),M,United States,Oregon,Clothing,Caps,-----,5,7,9,4,35,39,Less than 100
30/9/2015,30,September,2015,34,Young Adults (25-34),F,Australia,Queensland,Clothing,Caps,AWC Logo Cap,20,7,9,11,140,151,Less than 100
7/4/2014,7,April,2014,32,Young Adults (25-34),F,Australia,Victoria,Accessories,Tires and Tubes,Mountain Tire Tube,6,2,5,12,12,24,Less than 100
24/7/2011,24,July,2011,25,Young Adults (25-34),F,Australia,Victoria,Bikes,Road Bikes,-----,3,1083,1701,782,3249,4031,More or equal to 100
15/12/2013,15,December,2013,32,Young Adults (25-34),F,United States,Washington,Accessories,Bottles and Cages,Water Bottle - 30 oz.,10,2,5,19,20,39,Less than 100
12/4/2016,12,April,2016,27,Young Adults (25-34),F,Canada,British Columbia,Accessories,Tires and Tubes,Patch Kit/8 Patches,13,1,2,13,13,26,Less than 100
4/5/2014,4,May,2014,33,Youth (<25),M,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,11,2,5,32,22,54,Less than 100
13/5/2014,13,May,2014,38,Adults (35-64),M,Australia,Queensland,Clothing,Socks,"Racing Socks, M",27,3,9,123,81,204,More or equal to 100
28/6/2014,28,June,2014,30,Young Adults (25-34),F,Australia,New South Wales,Accessories,Tires and Tubes,Mountain Tire Tube,25,2,5,59,50,109,Less than 100
16/2/2014,16,February,2014,34,Young Adults (25-34),M,Germany,Saarland,Clothing,Jerseys,"Long-Sleeve Logo Jersey, XL",17,38,50,51,646,697,Less than 100
1/4/2016,1,April,2016,24,Youth (<25),F,France,Moselle,Accessories,Helmets,"Sport-100 Helmet, Red",15,13,35,267,195,462,More or equal to 100
26/5/2014,26,May,2014,28,Young Adults (25-34),M,United States,California,Accessories,Tires and Tubes,HL Mountain Tire,21,13,35,447,273,720,More or equal to 100
4/2/2013,4,February,2013,34,Young Adults (25-34),M,France,Yveline,Bikes,Road Bikes,"Road-250 Black, 52",1,1555,2443,302,1555,1857,More or equal to 100
10/4/2014,10,April,2014,24,Youth (<25),F,United States,California,Accessories,Tires and Tubes,ML Road Tire,11,9,25,171,99,270,More or equal to 100
8/6/2016,8,June,2016,26,Young Adults (25-34),M,United Kingdom,England,Accessories,Tires and Tubes,LL Road Tire,5,8,21,61,40,101,Less than 100
6/1/2014,6,January,2014,40,Adults (35-64),F,Germany,Hessen,Accessories,Tires and Tubes,Patch Kit/8 Patches,9,1,2,8,9,17,Less than 100
26/10/2015,26,October,2015,29,Young Adults (25-34),M,United Kingdom,England,Bikes,Touring Bikes,"Touring-2000 Blue, 50",3,755,1215,1234,2265,3499,More or equal to 100
4/9/2015,4,September,2015,20,Youth (<25),F,United States,California,Clothing,Shorts,"Women's Mountain Shorts, M",15,26,70,639,390,1029,More or equal to 100
22/2/2014,22,February,2014,29,Young Adults (25-34),M,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,12,2,5,35,24,59,Less than 100
28/6/2016,28,June,2016,30,Young Adults (25-34),F,Australia,New South Wales,Accessories,Tires and Tubes,Mountain Tire Tube,25,2,5,59,50,109,Less than 100
29/5/2016,29,May,2016,36,Adults (35-64),M,United Kingdom,England,Accessories,Bottles and Cages,Water Bottle - 30 oz.,16,2,5,45,32,77,Less than 100
16/8/2015,16,August,2015,26,Young Adults (25-34),F,Germany,Saarland,Accessories,Tires and Tubes,ML Road Tire,25,9,25,288,225,513,More or equal to 100
15/10/2015,15,October,2015,42,Adults (35-64),F,United States,Oregon,Accessories,Helmets,"Sport-100 Helmet, Blue",25,13,35,428,325,753,More or equal to 100
3/12/2013,3,December,2013,22,Youth (<25),F,United States,California,Accessories,Bottles and Cages,-----,18,2,5,52,36,88,Less than 100
6/4/2016,6,April,2016,38,Adults (35-64),F,United States,California,Accessories,Bike Stands,All-Purpose Bike Stand,4,59,159,387,236,623,More or equal to 100
13/5/2014,13,May,2014,19,Youth (<25),M,Germany,Hamburg,Bikes,Road Bikes,"Road-150 Red, 62",1,2171,3578,1157,2171,3328,More or equal to 100
2/4/2016,2,April,2016,25,Young Adults (25-34),M,Germany,Hamburg,Bikes,Mountain Bikes,"Mountain-200 Silver, 42",1,1266,2320,892,1266,2158,More or equal to 100
2/4/2014,2,April,2014,19,Youth (<25),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,15,2,5,44,30,74,Less than 100
21/9/2013,21,September,2013,33,Youth (<25),F,Australia,Queensland,Accessories,Bottles and Cages,Road Bottle Cage,26,3,9,119,78,197,More or equal to 100
10/2/2014,10,February,2014,34,Young Adults (25-34),F,Germany,Hessen,Bikes,Road Bikes,"Road-750 Black, 48",1,344,540,158,344,502,More or equal to 100
9/11/2013,9,November,2013,19,Youth (<25),M,United Kingdom,England,Accessories,Tires and Tubes,Touring Tire Tube,4,2,5,11,8,19,Less than 100
12/9/2013,12,September,2013,43,Adults (35-64),F,Australia,Queensland,Accessories,Bottles and Cages,Water Bottle - 30 oz.,9,2,5,20,18,38,Less than 100
8/7/2015,8,July,2015,41,Adults (35-64),M,Australia,New South Wales,Accessories,Tires and Tubes,Patch Kit/8 Patches,15,1,2,11,15,26,Less than 100
15/10/2015,15,October,2015,21,Youth (<25),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,14,2,5,41,28,69,Less than 100
9/5/2014,9,May,2014,25,Young Adults (25-34),M,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,28,2,5,81,56,137,Less than 100
17/4/2016,17,April,2016,26,Young Adults (25-34),M,United Kingdom,England,Accessories,Bike Racks,Hitch Rack - 4-Bike,22,45,120,1544,990,2534,More or equal to 100
1/7/2014,1,July,2014,34,Young Adults (25-34),F,Australia,Queensland,Accessories,Tires and Tubes,Road Tire Tube,7,1,4,17,7,24,Less than 100
1/6/2016,1,June,2016,34,Young Adults (25-34),M,United States,Oregon,Clothing,Caps,-----,25,7,9,19,175,194,Less than 100
8/5/2014,8,May,2014,30,Young Adults (25-34),F,Canada,British Columbia,Accessories,Tires and Tubes,Mountain Tire Tube,28,2,5,83,56,139,Less than 100
3/7/2013,3,July,2013,41,Adults (35-64),F,Germany,Hamburg,Bikes,Road Bikes,"Road-350-W Yellow, 40",1,1083,1701,499,1083,1582,More or equal to 100
4/12/2015,4,December,2015,30,Young Adults (25-34),F,Germany,Hamburg,Accessories,Helmets,"Sport-100 Helmet, Black",17,13,35,332,221,553,More or equal to 100
25/3/2016,25,March,2016,30,Young Adults (25-34),M,Australia,Queensland,Clothing,Vests,"Classic Vest, M",13,24,64,387,312,699,More or equal to 100
17/6/2016,17,June,2016,30,Young Adults (25-34),M,Germany,Saarland,Accessories,Tires and Tubes,Road Tire Tube,14,1,4,32,14,46,Less than 100
30/4/2014,30,April,2014,53,Adults (35-64),F,Canada,British Columbia,Accessories,Tires and Tubes,Mountain Tire Tube,13,2,5,38,26,64,Less than 100
11/8/2015,11,August,2015,27,Young Adults (25-34),F,Germany,Nordrhein-Westfalen,Accessories,Tires and Tubes,ML Mountain Tire,27,11,30,408,297,705,More or equal to 100
12/11/2015,12,November,2015,34,Young Adults (25-34),F,United States,California,Accessories,Helmets,"Sport-100 Helmet, Black",18,13,35,383,234,617,More or equal to 100
21/1/2014,21,January,2014,26,Young Adults (25-34),M,Germany,Saarland,Clothing,Jerseys,"Short-Sleeve Classic Jersey, S",11,42,54,25,462,487,Less than 100
18/9/2015,18,September,2015,31,Young Adults (25-34),F,Germany,Nordrhein-Westfalen,Accessories,Cleaners,Bike Wash - Dissolver,18,3,8,71,54,125,Less than 100
25/5/2014,25,May,2014,41,Adults (35-64),F,United States,Washington,Accessories,Helmets,"Sport-100 Helmet, Blue",11,13,35,157,143,300,More or equal to 100
5/3/2016,5,March,2016,41,Adults (35-64),F,United States,Washington,Accessories,Fenders,Fender Set - Mountain,2,8,22,18,16,34,Less than 100
1/5/2014,1,May,2014,34,Young Adults (25-34),F,United States,California,Clothing,Gloves,"Half-Finger Gloves, L",7,9,24,102,63,165,More or equal to 100
29/12/2015,29,December,2015,48,Adults (35-64),M,Germany,Hamburg,Accessories,Tires and Tubes,Touring Tire Tube,30,2,5,80,60,140,Less than 100
25/8/2015,25,August,2015,50,Adults (35-64),M,Canada,British Columbia,Accessories,Tires and Tubes,HL Road Tire,15,12,33,310,180,490,More or equal to 100
15/2/2016,15,February,2016,52,Adults (35-64),F,United Kingdom,England,Accessories,Tires and Tubes,-----,11,9,25,165,99,264,More or equal to 100
16/4/2016,16,April,2016,21,Youth (<25),M,France,Yveline,Clothing,Jerseys,"Short-Sleeve Classic Jersey, S",14,42,54,-13,588,575,Less than 100
12/11/2013,12,November,2013,50,Adults (35-64),F,Australia,New South Wales,Accessories,Hydration Packs,Hydration Pack - 70 oz.,21,21,55,564,441,1005,More or equal to 100
18/9/2013,18,September,2013,27,Young Adults (25-34),F,Germany,Saarland,Bikes,Road Bikes,"Road-750 Black, 48",1,344,540,99,344,443,Less than 100
9/4/2012,9,April,2012,18,Youth (<25),M,Germany,Saarland,Bikes,Road Bikes,"Road-150 Red, 48",2,2171,3578,1526,4342,5868,More or equal to 100
17/6/2014,17,June,2014,33,Youth (<25),F,United States,Washington,Clothing,Caps,AWC Logo Cap,13,7,9,0,91,91,Less than 100
25/12/2015,25,December,2015,39,Adults (35-64),M,United States,California,Accessories,Tires and Tubes,Road Tire Tube,22,1,4,64,22,86,Less than 100
3/9/2015,3,September,2015,32,Young Adults (25-34),F,United States,Oregon,Accessories,Fenders,Fender Set - Mountain,19,8,22,207,152,359,More or equal to 100
17/5/2014,17,May,2014,37,Adults (35-64),M,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Black",21,13,35,455,273,728,More or equal to 100
23/9/2015,23,September,2015,27,Young Adults (25-34),F,Australia,Victoria,Accessories,Fenders,-----,17,8,22,159,136,295,More or equal to 100
